Car Year,Car Brand,Car Model,Car Engine,Car Transmission,Reserve Price,Winning Price,Bidded Date
2014,Brand-47,Model-350,2.4,Auto,90000,121400,27/11/2020
2014,Brand-47,Model-340,1.5,Auto,33300,38700,27/11/2020
2014,Brand-47,Model-340,1.5,Auto,37000,38200,27/11/2020
2015,Brand-18,Model-75,2,Auto,38000,66300,27/11/2020
2015,Brand-18,Model-73,1.5,Auto,33000,36700,27/11/2020
2015,Brand-18,Model-79,2,Auto,64000,64300,27/11/2020
2015,Brand-18,Model-78,1.8,Auto,34000,58000,27/11/2020
2015,Brand-18,Model-78,1.8,Auto,33000,60800,27/11/2020
2015,Brand-18,Model-78,1.8,Auto,33000,63300,27/11/2020
2015,Brand-18,Model-78,1.8,Auto,60800,62300,27/11/2020
2015,Brand-18,Model-74,1.5,Auto,42100,42200,27/11/2020
2015,Brand-47,Model-338,2.5,Auto,73000,77800,27/11/2020
2015,Brand-47,Model-347,2,Auto,49000,48300,27/11/2020
2015,Brand-47,Model-340,1.5,Auto,39800,40000,27/11/2020
2015,Brand-47,Model-340,1.5,Auto,41300,46700,27/11/2020
2015,Brand-48,Model-394,1.4,Auto,29000,28400,27/11/2020
2016,Brand-18,Model-72,1.5,Auto,76300,77300,27/11/2020
2016,Brand-18,Model-72,1.8,Auto,72000,72300,27/11/2020
2016,Brand-18,Model-78,1.8,Auto,61800,66800,27/11/2020
2016,Brand-18,Model-74,1.5,Auto,36800,42600,27/11/2020
2016,Brand-18,Model-74,1.5,Auto,42000,43700,27/11/2020
2016,Brand-18,Model-74,1.5,Auto,43600,46700,27/11/2020
2016,Brand-34,Model-208,1.5,Auto,43000,51400,27/11/2020
2016,Brand-47,Model-345,2.5,Manual,63000,78200,27/11/2020
2016,Brand-47,Model-346,1.5,Auto,33000,60500,27/11/2020
2016,Brand-47,Model-346,1.5,Auto,36000,58500,27/11/2020
2017,Brand-18,Model-82,1.5,Auto,30000,56800,27/11/2020
2017,Brand-18,Model-82,1.5,Auto,32000,52500,27/11/2020
2017,Brand-18,Model-73,1.5,Auto,30000,50300,27/11/2020
2017,Brand-35,Model-228,2,Auto,123000,131500,27/11/2020
2017,Brand-40,Model-267,1.5,Auto,20000,24600,27/11/2020
2017,Brand-40,Model-267,1.5,Auto,23000,28800,27/11/2020
2017,Brand-40,Model-267,1.5,Auto,28000,28200,27/11/2020
2017,Brand-40,Model-279,2.5,Manual,63000,76400,27/11/2020
2018,Brand-18,Model-73,1.5,Auto,48300,50600,27/11/2020
2018,Brand-18,Model-73,1.5,Auto,32000,53600,27/11/2020
2018,Brand-18,Model-72,1.5,Auto,83000,87500,27/11/2020
2018,Brand-18,Model-72,1.5,Auto,84300,84600,27/11/2020
2018,Brand-18,Model-74,1.5,Auto,31300,52000,27/11/2020
2018,Brand-34,Model-225,2,Auto,100000,158300,27/11/2020
2018,Brand-47,Model-374,1.8,Auto,104300,105800,27/11/2020
2018,Brand-48,Model-393,2,Auto,83300,86200,27/11/2020
2018,Brand-48,Model-397,1.2,Auto,38000,38700,27/11/2020
2019,Brand-18,Model-73,1.5,Auto,46400,52700,27/11/2020
2019,Brand-34,Model-205,2.5,Auto,131100,138600,27/11/2020
2019,Brand-47,Model-342,2.4,Auto,93000,84200,27/11/2020
2019,Brand-47,Model-347,2,Auto,80800,85800,27/11/2020
2020,Brand-47,Model-354,1.5,Auto,30000,58000,27/11/2020
1994,Brand-18,Model-75,2,Manual,800,2000,28/11/2020
1996,Brand-47,Model-338,2.2,Auto,300,700,28/11/2020
2000,Brand-18,Model-73,1.5,Auto,2000,3300,28/11/2020
2000,Brand-47,Model-338,2.2,Auto,4800,4800,28/11/2020
2001,Brand-7,Model-31,2,Manual,2800,5400,28/11/2020
2003,Brand-40,Model-270,1.8,Auto,4300,5700,28/11/2020
2003,Brand-40,Model-265,1.5,Manual,3000,7800,28/11/2020
2004,Brand-27,Model-163,1.3,Auto,1300,3700,28/11/2020
2004,Brand-40,Model-270,1.8,Auto,6000,7300,28/11/2020
2004,Brand-40,Model-262,2,Auto,8300,8400,28/11/2020
2004,Brand-47,Model-352,1.8,Manual,8000,12000,28/11/2020
2004,Brand-47,Model-340,1.5,Auto,8800,11600,28/11/2020
2005,Brand-21,Model-115,1.1,Auto,1000,1200,28/11/2020
2005,Brand-43,Model-312,1.5,Auto,3000,5300,28/11/2020
2005,Brand-47,Model-341,1.8,Auto,800,11300,28/11/2020
2005,Brand-47,Model-356,2.7,Auto,22300,25800,28/11/2020
2005,Brand-47,Model-348,2.4,Auto,30000,30300,28/11/2020
2005,Brand-47,Model-349,1.8,Auto,20000,23300,28/11/2020
2006,Brand-18,Model-79,2,Auto,13300,13600,28/11/2020
2006,Brand-47,Model-339,2.4,Auto,38000,38300,28/11/2020
2006,Brand-47,Model-348,2.4,Auto,28300,38700,28/11/2020
2006,Brand-47,Model-348,2.4,Auto,33000,37300,28/11/2020
2007,Brand-47,Model-339,2.4,Auto,43600,45700,28/11/2020
2008,Brand-40,Model-272,2.5,Manual,13000,15800,28/11/2020
2008,Brand-40,Model-263,1.8,Auto,17000,17300,28/11/2020
2008,Brand-46,Model-329,1.6,Auto,3000,30000,28/11/2020
2008,Brand-47,Model-339,2.4,Auto,47000,47300,28/11/2020
2008,Brand-47,Model-347,2,Manual,12300,16600,28/11/2020
2008,Brand-47,Model-350,3.5,Auto,60000,61500,28/11/2020
2008,Brand-47,Model-340,1.5,Auto,16300,18300,28/11/2020
2008,Brand-47,Model-340,1.5,Auto,16700,20400,28/11/2020
2008,Brand-47,Model-340,1.5,Auto,19300,21500,28/11/2020
2008,Brand-48,Model-389,2,Auto,16000,18500,28/11/2020
2009,Brand-39,Model-169,1.6,Auto,11800,11800,28/11/2020
2009,Brand-40,Model-263,1.6,Auto,13000,18300,28/11/2020
2009,Brand-40,Model-276,1.6,Auto,12000,12300,28/11/2020
2009,Brand-47,Model-342,2.5,Auto,33000,40300,28/11/2020
2009,Brand-47,Model-340,1.5,Auto,13300,16800,28/11/2020
2009,Brand-47,Model-340,1.5,Auto,19000,18300,28/11/2020
2010,Brand-18,Model-73,1.5,Auto,14800,23000,28/11/2020
2010,Brand-18,Model-73,1.5,Auto,17000,20800,28/11/2020
2010,Brand-18,Model-73,1.5,Auto,18300,23200,28/11/2020
2010,Brand-18,Model-79,2,Auto,26300,26600,28/11/2020
2010,Brand-18,Model-84,1.5,Auto,28000,33500,28/11/2020
2010,Brand-36,Model-235,2,Auto,22300,27400,28/11/2020
2010,Brand-36,Model-243,2.4,Auto,20000,23000,28/11/2020
2010,Brand-40,Model-263,1.6,Auto,16000,20300,28/11/2020
2010,Brand-40,Model-268,3.5,Auto,10000,16000,28/11/2020
2010,Brand-45,Model-318,2.5,Auto,23000,26700,28/11/2020
2010,Brand-47,Model-339,2.4,Auto,66800,73300,28/11/2020
2011,Brand-12,Model-47,1.6,Auto,11000,11300,28/11/2020
2011,Brand-18,Model-72,1.8,Auto,32000,32200,28/11/2020
2011,Brand-27,Model-164,2.4,Auto,24000,26300,28/11/2020
2011,Brand-34,Model-215,2,Auto,20000,23400,28/11/2020
2011,Brand-35,Model-228,1.6,Auto,44000,57800,28/11/2020
2011,Brand-39,Model-169,1.6,Auto,11000,15300,28/11/2020
2011,Brand-40,Model-268,2,Auto,23300,23600,28/11/2020
2011,Brand-46,Model-327,1,Auto,7000,7300,28/11/2020
2011,Brand-46,Model-326,1.5,Auto,18000,18200,28/11/2020
2011,Brand-47,Model-341,1.6,Auto,21700,26300,28/11/2020
2011,Brand-47,Model-341,1.6,Auto,21700,26300,28/11/2020
2011,Brand-47,Model-341,1.6,Auto,21700,26600,28/11/2020
2011,Brand-47,Model-341,1.8,Auto,28000,28600,28/11/2020
2011,Brand-47,Model-342,3,Auto,47000,47300,28/11/2020
2011,Brand-47,Model-358,1.8,Auto,13000,16000,28/11/2020
2011,Brand-48,Model-393,2,Auto,30300,33300,28/11/2020
2011,Brand-48,Model-391,1.2,Auto,18000,18300,28/11/2020
2012,Brand-18,Model-77,1.5,Auto,28000,34700,28/11/2020
2012,Brand-18,Model-77,1.5,Auto,30000,38400,28/11/2020
2012,Brand-18,Model-74,1.3,Auto,26300,26600,28/11/2020
2012,Brand-40,Model-267,1.5,Auto,19800,20800,28/11/2020
2012,Brand-40,Model-263,1.6,Auto,23000,23300,28/11/2020
2012,Brand-40,Model-262,2.5,Auto,19000,18700,28/11/2020
2012,Brand-47,Model-337,1.5,Auto,27800,33000,28/11/2020
2012,Brand-47,Model-338,2,Auto,49300,52800,28/11/2020
2012,Brand-47,Model-341,1.8,Auto,32000,32700,28/11/2020
2012,Brand-47,Model-341,1.8,Auto,33900,35400,28/11/2020
2012,Brand-47,Model-342,2.5,Auto,48800,50000,28/11/2020
2012,Brand-47,Model-342,3,Auto,30000,48600,28/11/2020
2012,Brand-47,Model-347,2,Auto,31000,31300,28/11/2020
2012,Brand-47,Model-347,2,Manual,23000,23300,28/11/2020
2012,Brand-47,Model-340,1.5,Auto,23000,25300,28/11/2020
2012,Brand-47,Model-340,1.5,Auto,23000,25800,28/11/2020
2012,Brand-47,Model-340,1.5,Auto,28000,28300,28/11/2020
2012,Brand-47,Model-340,1.5,Manual,23000,23300,28/11/2020
2013,Brand-12,Model-47,1.6,Auto,8800,8500,28/11/2020
2013,Brand-18,Model-75,2,Auto,39300,46300,28/11/2020
2013,Brand-18,Model-72,2,Auto,44000,44300,28/11/2020
2013,Brand-18,Model-77,1.5,Manual,32000,46000,28/11/2020
2013,Brand-19,Model-111,1.6,Auto,38800,42200,28/11/2020
2013,Brand-34,Model-206,2.5,Manual,13000,25200,28/11/2020
2013,Brand-34,Model-215,2,Auto,20000,53000,28/11/2020
2013,Brand-34,Model-215,2.5,Auto,33000,53300,28/11/2020
2013,Brand-40,Model-267,1.5,Auto,19000,21500,28/11/2020
2013,Brand-40,Model-267,1.5,Auto,20000,22300,28/11/2020
2013,Brand-45,Model-317,2,Auto,33000,37000,28/11/2020
2013,Brand-47,Model-337,1.5,Auto,23000,28700,28/11/2020
2013,Brand-47,Model-341,1.8,Auto,34200,34800,28/11/2020
2013,Brand-47,Model-345,2.5,Manual,41000,55400,28/11/2020
2013,Brand-47,Model-358,1.8,Auto,26000,26300,28/11/2020
2014,Brand-18,Model-73,1.5,Auto,31000,34200,28/11/2020
2014,Brand-18,Model-73,1.5,Auto,33000,35400,28/11/2020
2014,Brand-18,Model-73,1.5,Auto,33000,36000,28/11/2020
2014,Brand-18,Model-73,1.5,Auto,33300,33400,28/11/2020
2014,Brand-18,Model-73,1.5,Auto,33600,38500,28/11/2020
2014,Brand-18,Model-73,1.5,Auto,39000,38300,28/11/2020
2014,Brand-18,Model-73,1.5,Auto,40000,42000,28/11/2020
2014,Brand-18,Model-74,1.5,Auto,33000,37300,28/11/2020
2014,Brand-34,Model-213,2,Auto,32300,52400,28/11/2020
2014,Brand-34,Model-205,2,Auto,48300,53300,28/11/2020
2014,Brand-34,Model-205,2,Auto,38000,58300,28/11/2020
2014,Brand-40,Model-267,1.5,Auto,17000,20600,28/11/2020
2014,Brand-40,Model-267,1.5,Auto,17600,22300,28/11/2020
2014,Brand-40,Model-273,2,Auto,23000,37200,28/11/2020
2014,Brand-40,Model-273,2,Auto,39300,46600,28/11/2020
2014,Brand-45,Model-317,2,Auto,38300,38600,28/11/2020
2014,Brand-47,Model-341,2,Auto,30300,50600,28/11/2020
2014,Brand-47,Model-340,1.5,Auto,46300,48500,28/11/2020
2015,Brand-18,Model-73,1.5,Auto,30000,38000,28/11/2020
2015,Brand-18,Model-73,1.5,Auto,33400,36000,28/11/2020
2015,Brand-18,Model-73,1.5,Auto,38000,38300,28/11/2020
2015,Brand-40,Model-267,1.5,Auto,23000,24600,28/11/2020
2015,Brand-40,Model-267,1.5,Auto,27000,28000,28/11/2020
2015,Brand-40,Model-267,1.5,Auto,27800,28200,28/11/2020
2015,Brand-47,Model-338,2,Auto,73000,83400,28/11/2020
2015,Brand-47,Model-341,2,Auto,33300,58600,28/11/2020
2015,Brand-47,Model-340,1.5,Auto,38000,43000,28/11/2020
2016,Brand-18,Model-73,1.5,Auto,36100,36300,28/11/2020
2016,Brand-18,Model-78,1.8,Auto,37000,63000,28/11/2020
2016,Brand-18,Model-78,1.8,Auto,62700,62800,28/11/2020
2016,Brand-18,Model-74,1.5,Auto,42000,45200,28/11/2020
2016,Brand-18,Model-74,1.5,Auto,44300,46200,28/11/2020
2016,Brand-34,Model-207,2,Auto,70000,70800,28/11/2020
2016,Brand-40,Model-267,1.5,Auto,12000,27300,28/11/2020
2016,Brand-40,Model-267,1.5,Auto,21900,23300,28/11/2020
2016,Brand-40,Model-263,1.6,Auto,42000,42200,28/11/2020
2016,Brand-47,Model-350,2.5,Auto,140000,145200,28/11/2020
2017,Brand-18,Model-82,1.5,Auto,32600,55500,28/11/2020
2017,Brand-18,Model-73,1.5,Auto,32000,52300,28/11/2020
2017,Brand-18,Model-73,1.5,Auto,34300,57000,28/11/2020
2017,Brand-18,Model-72,1.5,Auto,70000,78700,28/11/2020
2017,Brand-18,Model-72,1.8,Auto,70000,70300,28/11/2020
2017,Brand-18,Model-72,1.8,Auto,71300,74000,28/11/2020
2017,Brand-18,Model-79,2,Auto,90000,81700,28/11/2020
2017,Brand-18,Model-78,1.8,Auto,30000,53300,28/11/2020
2017,Brand-47,Model-356,2.7,Auto,103000,105300,28/11/2020
2017,Brand-47,Model-340,1.5,Auto,43000,52300,28/11/2020
2018,Brand-12,Model-43,2,Auto,99800,104300,28/11/2020
2018,Brand-18,Model-75,2,Auto,88800,82800,28/11/2020
2018,Brand-18,Model-82,1.5,Auto,30000,58600,28/11/2020
2018,Brand-18,Model-82,1.5,Auto,36000,60300,28/11/2020
2018,Brand-27,Model-165,1.2,Auto,26000,28400,28/11/2020
2018,Brand-36,Model-234,2.4,Auto,73000,88000,28/11/2020
2003,Brand-18,Model-75,2.4,Auto,7000,12600,29/11/2020
2003,Brand-18,Model-74,1.3,Auto,9000,14500,29/11/2020
2003,Brand-47,Model-338,2.4,Auto,8000,10400,29/11/2020
2003,Brand-47,Model-352,1.8,Manual,1000,7200,29/11/2020
2004,Brand-18,Model-74,1.5,Auto,11000,13600,29/11/2020
2004,Brand-18,Model-80,2.4,Auto,10000,31300,29/11/2020
2004,Brand-18,Model-80,2.4,Auto,28800,32400,29/11/2020
2004,Brand-36,Model-244,3,Auto,9000,11700,29/11/2020
2004,Brand-47,Model-337,1.3,Auto,7000,11700,29/11/2020
2004,Brand-47,Model-338,2,Auto,10800,11300,29/11/2020
2004,Brand-47,Model-340,1.5,Auto,10300,11200,29/11/2020
2005,Brand-18,Model-75,2.4,Auto,10000,11500,29/11/2020
2005,Brand-18,Model-79,2,Auto,13000,13500,29/11/2020
2005,Brand-19,Model-97,1.3,Auto,2000,4300,29/11/2020
2005,Brand-40,Model-271,2.5,Auto,16000,16300,29/11/2020
2005,Brand-47,Model-337,1.3,Auto,8000,10300,29/11/2020
2005,Brand-47,Model-340,1.5,Auto,9800,11800,29/11/2020
2005,Brand-47,Model-349,1.8,Auto,26000,26400,29/11/2020
2006,Brand-18,Model-85,2,Auto,20000,21500,29/11/2020
2006,Brand-47,Model-341,1.6,Auto,3000,10300,29/11/2020
2006,Brand-47,Model-356,2.7,Auto,28300,28300,29/11/2020
2006,Brand-47,Model-348,2.4,Auto,33300,35300,29/11/2020
2006,Brand-47,Model-340,1.5,Auto,12000,12300,29/11/2020
2006,Brand-47,Model-340,1.5,Auto,13000,14300,29/11/2020
2007,Brand-18,Model-72,1.8,Auto,23600,26500,29/11/2020
2007,Brand-47,Model-338,2.4,Auto,23000,25600,29/11/2020
2008,Brand-18,Model-73,1.5,Auto,14000,14300,29/11/2020
2008,Brand-40,Model-263,1.8,Auto,13000,17600,29/11/2020
2008,Brand-47,Model-357,1.5,Auto,16000,17200,29/11/2020
2008,Brand-47,Model-340,1.5,Auto,19000,18300,29/11/2020
2008,Brand-47,Model-349,1.8,Auto,30000,30800,29/11/2020
2009,Brand-18,Model-75,2,Auto,20000,25300,29/11/2020
2009,Brand-18,Model-73,1.5,Auto,18900,21500,29/11/2020
2009,Brand-18,Model-72,2,Auto,30000,33800,29/11/2020
2009,Brand-21,Model-115,1.1,Auto,6000,6400,29/11/2020
2009,Brand-21,Model-107,1.6,Auto,4800,4800,29/11/2020
2009,Brand-34,Model-215,2.5,Auto,19900,20300,29/11/2020
2009,Brand-40,Model-262,2,Auto,10000,14600,29/11/2020
2009,Brand-47,Model-340,1.5,Auto,18000,18200,29/11/2020
2009,Brand-47,Model-340,1.5,Auto,18900,20800,29/11/2020
2010,Brand-18,Model-75,2.4,Auto,23700,27800,29/11/2020
2010,Brand-18,Model-73,1.5,Auto,22000,22200,29/11/2020
2010,Brand-18,Model-79,2,Auto,28000,28800,29/11/2020
2010,Brand-19,Model-99,2,Auto,23000,23300,29/11/2020
2010,Brand-27,Model-160,2,Auto,6000,6300,29/11/2020
2010,Brand-34,Model-216,2.3,Auto,22300,30400,29/11/2020
2010,Brand-34,Model-208,1.5,Auto,8900,13600,29/11/2020
2010,Brand-40,Model-263,1.6,Auto,13000,16300,29/11/2020
2010,Brand-40,Model-269,2,Auto,10000,15300,29/11/2020
2010,Brand-40,Model-274,3,Manual,30000,30400,29/11/2020
2010,Brand-47,Model-339,2.4,Auto,32000,52400,29/11/2020
2010,Brand-47,Model-342,3,Auto,33300,37300,29/11/2020
2011,Brand-18,Model-73,1.5,Auto,20000,24200,29/11/2020
2011,Brand-18,Model-85,1.8,Auto,34000,54300,29/11/2020
2011,Brand-21,Model-104,1.1,Auto,3000,6800,29/11/2020
2011,Brand-27,Model-169,2,Auto,24300,28200,29/11/2020
2011,Brand-34,Model-208,1.5,Auto,8800,12600,29/11/2020
2011,Brand-40,Model-263,1.6,Auto,20900,22800,29/11/2020
2011,Brand-47,Model-341,1.8,Auto,27000,27300,29/11/2020
2011,Brand-47,Model-342,3,Auto,40000,41300,29/11/2020
2011,Brand-47,Model-357,1.5,Auto,21000,22000,29/11/2020
2012,Brand-18,Model-73,1.5,Auto,23800,24400,29/11/2020
2012,Brand-18,Model-73,1.5,Auto,24000,27300,29/11/2020
2012,Brand-18,Model-73,1.5,Auto,28000,28300,29/11/2020
2012,Brand-18,Model-79,2,Auto,32300,38000,29/11/2020
2012,Brand-39,Model-169,1.6,Auto,17100,17700,29/11/2020
2012,Brand-40,Model-273,2,Auto,30400,34300,29/11/2020
2012,Brand-41,Model-295,1.6,Auto,3300,3800,29/11/2020
2012,Brand-46,Model-326,1.4,Auto,24000,27300,29/11/2020
2012,Brand-47,Model-338,2.5,Auto,30000,55000,29/11/2020
2012,Brand-47,Model-341,1.8,Auto,23800,28500,29/11/2020
2012,Brand-47,Model-342,2.5,Auto,38000,48800,29/11/2020
2012,Brand-47,Model-358,1.5,Auto,13400,18800,29/11/2020
2012,Brand-47,Model-350,3.5,Auto,90000,80300,29/11/2020
2012,Brand-47,Model-340,1.5,Auto,26000,27200,29/11/2020
2013,Brand-18,Model-72,1.5,Auto,30400,32400,29/11/2020
2013,Brand-18,Model-74,1.5,Auto,33000,33300,29/11/2020
2013,Brand-40,Model-267,1.5,Auto,13300,17300,29/11/2020
2013,Brand-40,Model-267,1.5,Auto,19000,18400,29/11/2020
2013,Brand-47,Model-358,1.5,Auto,18000,18800,29/11/2020
2014,Brand-18,Model-73,1.5,Auto,34800,34800,29/11/2020
2014,Brand-18,Model-79,2,Auto,33000,53300,29/11/2020
2014,Brand-18,Model-74,1.5,Auto,31800,36300,29/11/2020
2014,Brand-18,Model-74,1.5,Auto,40000,40300,29/11/2020
2014,Brand-36,Model-239,1.2,Auto,13000,15300,29/11/2020
2014,Brand-47,Model-341,1.8,Auto,43300,48200,29/11/2020
2014,Brand-47,Model-342,2.5,Auto,38300,62700,29/11/2020
2014,Brand-47,Model-340,1.5,Auto,33000,36300,29/11/2020
2015,Brand-18,Model-73,1.5,Auto,32000,36300,29/11/2020
2015,Brand-18,Model-73,1.5,Auto,43000,44000,29/11/2020
2015,Brand-18,Model-74,1.5,Auto,36000,38700,29/11/2020
2015,Brand-34,Model-208,1.5,Auto,43000,46300,29/11/2020
2015,Brand-40,Model-262,2,Auto,48700,48800,29/11/2020
2015,Brand-40,Model-262,2,Auto,48700,50000,29/11/2020
2015,Brand-40,Model-262,2,Auto,48700,50000,29/11/2020
2015,Brand-47,Model-347,2,Auto,39800,47800,29/11/2020
2016,Brand-4,Model-4,2,Auto,8000,8700,29/11/2020
2016,Brand-18,Model-73,1.5,Auto,33000,35300,29/11/2020
2016,Brand-18,Model-73,1.5,Auto,38000,40800,29/11/2020
2016,Brand-18,Model-73,1.5,Auto,41000,41300,29/11/2020
2016,Brand-18,Model-73,1.5,Auto,43000,45200,29/11/2020
2016,Brand-18,Model-73,1.5,Auto,46000,47800,29/11/2020
2016,Brand-18,Model-72,1.8,Auto,67300,68200,29/11/2020
2016,Brand-18,Model-78,1.8,Auto,30000,53800,29/11/2020
2016,Brand-18,Model-78,1.8,Auto,30000,54400,29/11/2020
2016,Brand-18,Model-74,1.5,Auto,48300,48300,29/11/2020
2016,Brand-22,Model-129,2.5,Manual,40000,48600,29/11/2020
2016,Brand-27,Model-164,2.4,Auto,60000,80200,29/11/2020
2016,Brand-36,Model-234,2.4,Auto,64000,75300,29/11/2020
2016,Brand-40,Model-267,1.5,Auto,20000,24400,29/11/2020
2016,Brand-40,Model-263,1.6,Auto,40000,42800,29/11/2020
2017,Brand-18,Model-82,1.5,Auto,43000,55300,29/11/2020
2017,Brand-18,Model-72,1.8,Auto,71800,71800,29/11/2020
2017,Brand-18,Model-78,1.8,Auto,38200,58300,29/11/2020
2017,Brand-18,Model-74,1.5,Auto,48800,50000,29/11/2020
2017,Brand-40,Model-262,2,Auto,66300,72500,29/11/2020
2017,Brand-47,Model-337,1.5,Auto,30000,52800,29/11/2020
2017,Brand-47,Model-356,2.7,Auto,110000,118000,29/11/2020
2017,Brand-47,Model-346,1.5,Auto,8800,57400,29/11/2020
2017,Brand-47,Model-340,1.5,Auto,43000,47000,29/11/2020
2018,Brand-18,Model-72,1.5,Auto,83000,88800,29/11/2020
2018,Brand-18,Model-78,1.8,Auto,66300,68500,29/11/2020
2018,Brand-47,Model-374,1.8,Auto,103600,104300,29/11/2020
2019,Brand-12,Model-43,2,Auto,108300,108600,29/11/2020
2020,Brand-47,Model-347,2,Auto,94800,84800,29/11/2020
1998,Brand-47,Model-348,3,Auto,6000,30000,30/11/2020
1998,Brand-47,Model-348,3,Auto,8000,8300,30/11/2020
2000,Brand-47,Model-338,2.2,Auto,2600,3800,30/11/2020
2001,Brand-18,Model-72,1.7,Auto,10000,10500,30/11/2020
2003,Brand-18,Model-79,2,Auto,7000,12800,30/11/2020
2003,Brand-36,Model-243,2.4,Auto,11000,16800,30/11/2020
2003,Brand-47,Model-336,3,Auto,33300,33400,30/11/2020
2003,Brand-47,Model-348,2.4,Auto,30000,32300,30/11/2020
2004,Brand-18,Model-75,2,Auto,12800,12800,30/11/2020
2004,Brand-40,Model-270,1.6,Auto,6000,6300,30/11/2020
2004,Brand-40,Model-262,2,Auto,10800,11700,30/11/2020
2005,Brand-19,Model-101,1.5,Manual,1700,1800,30/11/2020
2005,Brand-19,Model-107,1.6,Auto,4600,4700,30/11/2020
2005,Brand-21,Model-107,1.6,Auto,3000,5300,30/11/2020
2005,Brand-47,Model-336,2.4,Auto,37000,40500,30/11/2020
2005,Brand-47,Model-92,1.8,Auto,23000,26300,30/11/2020
2006,Brand-18,Model-75,2.4,Auto,10900,13800,30/11/2020
2006,Brand-18,Model-73,1.5,Auto,3000,10200,30/11/2020
2006,Brand-47,Model-337,1.3,Auto,8900,11200,30/11/2020
2006,Brand-47,Model-349,1.8,Auto,29000,32700,30/11/2020
2006,Brand-49,Model-408,2.4,Auto,6000,8800,30/11/2020
2007,Brand-40,Model-270,1.8,Auto,9000,8300,30/11/2020
2007,Brand-47,Model-337,1.5,Auto,11000,15600,30/11/2020
2007,Brand-47,Model-347,2,Manual,13000,15300,30/11/2020
2008,Brand-18,Model-75,2,Auto,23000,23700,30/11/2020
2008,Brand-47,Model-337,1.5,Auto,12900,17000,30/11/2020
2008,Brand-47,Model-338,2.4,Auto,23000,25600,30/11/2020
2008,Brand-47,Model-350,3.5,Auto,38000,60300,30/11/2020
2008,Brand-47,Model-340,1.5,Auto,16300,17800,30/11/2020
2009,Brand-4,Model-14,2.4,Auto,3000,5300,30/11/2020
2009,Brand-18,Model-75,2.4,Auto,23000,24800,30/11/2020
2009,Brand-18,Model-73,1.5,Auto,19000,18800,30/11/2020
2009,Brand-18,Model-72,2,Auto,20000,26600,30/11/2020
2009,Brand-22,Model-129,2.5,Manual,19000,18300,30/11/2020
2009,Brand-40,Model-263,1.6,Auto,13300,18800,30/11/2020
2009,Brand-46,Model-329,1.6,Auto,12300,12400,30/11/2020
2009,Brand-47,Model-342,2.5,Manual,28000,37500,30/11/2020
2009,Brand-47,Model-340,1.5,Auto,20000,20300,30/11/2020
2010,Brand-18,Model-75,2,Auto,26900,28000,30/11/2020
2010,Brand-21,Model-115,1.1,Auto,3300,5600,30/11/2020
2010,Brand-34,Model-204,1.6,Auto,10000,16400,30/11/2020
2010,Brand-34,Model-204,2,Auto,13300,16400,30/11/2020
2010,Brand-34,Model-211,2.3,Auto,30000,48000,30/11/2020
2010,Brand-39,Model-258,2,Auto,8000,12600,30/11/2020
2010,Brand-39,Model-169,1.6,Auto,7800,13000,30/11/2020
2010,Brand-39,Model-169,1.6,Auto,10300,10600,30/11/2020
2010,Brand-41,Model-298,1.6,Auto,8000,8300,30/11/2020
2010,Brand-47,Model-350,2.4,Auto,68800,83300,30/11/2020
2010,Brand-47,Model-350,2.4,Auto,81200,81300,30/11/2020
2011,Brand-4,Model-8,2,Auto,6000,6300,30/11/2020
2011,Brand-12,Model-47,1.6,Auto,8000,30000,30/11/2020
2011,Brand-18,Model-75,2.4,Auto,29800,36300,30/11/2020
2011,Brand-18,Model-73,1.5,Auto,18000,21500,30/11/2020
2011,Brand-18,Model-72,2,Auto,42000,42300,30/11/2020
2011,Brand-18,Model-76,1.3,Auto,12000,16600,30/11/2020
2011,Brand-18,Model-76,1.3,Auto,17100,17200,30/11/2020
2011,Brand-19,Model-99,2,Auto,17300,20000,30/11/2020
2011,Brand-34,Model-204,2,Auto,23000,25300,30/11/2020
2011,Brand-34,Model-211,2.3,Auto,42000,45000,30/11/2020
2011,Brand-39,Model-169,1.6,Auto,13000,14300,30/11/2020
2011,Brand-40,Model-273,2,Auto,27000,28800,30/11/2020
2011,Brand-41,Model-298,1.6,Auto,3000,7300,30/11/2020
2011,Brand-41,Model-298,1.6,Auto,6000,10300,30/11/2020
2011,Brand-47,Model-338,2,Auto,29900,32200,30/11/2020
2011,Brand-47,Model-340,1.5,Auto,20000,24200,30/11/2020
2011,Brand-48,Model-388,1.4,Auto,24000,27300,30/11/2020
2011,Brand-48,Model-393,1.8,Auto,22000,24000,30/11/2020
2012,Brand-12,Model-47,1.6,Auto,11000,16200,30/11/2020
2012,Brand-18,Model-75,2.4,Auto,32800,34700,30/11/2020
2012,Brand-18,Model-72,1.8,Auto,30000,35200,30/11/2020
2012,Brand-18,Model-76,1.3,Auto,14000,17300,30/11/2020
2012,Brand-27,Model-164,2.4,Auto,14800,25600,30/11/2020
2012,Brand-34,Model-208,1.5,Auto,13000,15200,30/11/2020
2012,Brand-34,Model-204,1.6,Auto,20000,24300,30/11/2020
2012,Brand-40,Model-263,1.6,Auto,24400,26200,30/11/2020
2012,Brand-40,Model-263,1.8,Auto,26300,30300,30/11/2020
2012,Brand-41,Model-301,2,Auto,3300,10600,30/11/2020
