Dealer ID,Registration Date,Bidding Date,No. of Cars Bids,No. of Cars Won
74510,2017-05-09,6/10/2020,11,0
74510,2017-05-09,7/10/2020,21,0
74510,2017-05-09,8/10/2020,22,0
74510,2017-05-09,9/10/2020,18,1
74510,2017-05-09,10/10/2020,19,0
74510,2017-05-09,11/10/2020,14,1
74510,2017-05-09,12/10/2020,10,0
74510,2017-05-09,20/10/2020,17,2
74510,2017-05-09,21/10/2020,14,0
74510,2017-05-09,22/10/2020,15,3
74510,2017-05-09,23/10/2020,15,0
74510,2017-05-09,24/10/2020,14,2
74510,2017-05-09,26/10/2020,23,2
74510,2017-05-09,27/10/2020,24,1
74510,2017-05-09,28/10/2020,22,1
74510,2017-05-09,29/10/2020,20,1
74510,2017-05-09,30/10/2020,12,1
74510,2017-05-09,31/10/2020,9,0
74510,2017-05-09,1/11/2020,5,0
74510,2017-05-09,2/11/2020,6,0
74510,2017-05-09,3/11/2020,17,0
74510,2017-05-09,4/11/2020,5,3
74510,2017-05-09,6/11/2020,9,0
74510,2017-05-09,7/11/2020,10,1
74510,2017-05-09,9/11/2020,6,0
74510,2017-05-09,10/11/2020,5,0
74510,2017-05-09,11/11/2020,12,0
74510,2017-05-09,12/11/2020,15,0
74510,2017-05-09,13/11/2020,12,1
74510,2017-05-09,14/11/2020,12,0
74510,2017-05-09,15/11/2020,4,0
74510,2017-05-09,16/11/2020,12,0
74510,2017-05-09,17/11/2020,16,1
74510,2017-05-09,18/11/2020,22,3
74510,2017-05-09,19/11/2020,9,0
74510,2017-05-09,20/11/2020,11,0
74510,2017-05-09,21/11/2020,13,0
74510,2017-05-09,22/11/2020,14,0
74510,2017-05-09,23/11/2020,11,0
74510,2017-05-09,24/11/2020,13,0
74510,2017-05-09,25/11/2020,21,2
74510,2017-05-09,26/11/2020,18,1
74510,2017-05-09,27/11/2020,15,0
74510,2017-05-09,28/11/2020,27,2
74510,2017-05-09,29/11/2020,11,1
74510,2017-05-09,30/11/2020,17,0
133410,2018-10-11,2/6/2020,1,0
133410,2018-10-11,3/6/2020,1,0
133410,2018-10-11,4/6/2020,1,0
133410,2018-10-11,5/6/2020,1,0
133410,2018-10-11,6/6/2020,1,0
133410,2018-10-11,7/6/2020,1,0
133410,2018-10-11,8/6/2020,1,0
133410,2018-10-11,10/6/2020,3,0
133410,2018-10-11,11/6/2020,1,0
133410,2018-10-11,14/6/2020,1,0
133410,2018-10-11,15/6/2020,2,0
133410,2018-10-11,18/6/2020,1,0
133410,2018-10-11,23/6/2020,1,0
133410,2018-10-11,24/6/2020,4,0
133410,2018-10-11,25/6/2020,4,0
133410,2018-10-11,28/6/2020,1,0
133410,2018-10-11,29/6/2020,1,0
133410,2018-10-11,3/7/2020,4,0
133410,2018-10-11,6/7/2020,1,0
133410,2018-10-11,10/7/2020,1,0
133410,2018-10-11,5/8/2020,3,0
133410,2018-10-11,6/8/2020,4,1
133410,2018-10-11,7/8/2020,1,0
133410,2018-10-11,15/8/2020,0,0
133410,2018-10-11,17/8/2020,1,0
133410,2018-10-11,18/8/2020,1,0
133410,2018-10-11,24/8/2020,1,0
133410,2018-10-11,25/8/2020,1,0
133410,2018-10-11,27/8/2020,2,0
133410,2018-10-11,18/9/2020,1,0
133410,2018-10-11,22/9/2020,3,1
133410,2018-10-11,23/9/2020,2,1
133410,2018-10-11,25/9/2020,3,0
133410,2018-10-11,26/9/2020,1,0
133410,2018-10-11,1/10/2020,2,0
133410,2018-10-11,2/10/2020,2,1
133410,2018-10-11,3/10/2020,1,0
133410,2018-10-11,5/10/2020,3,0
133410,2018-10-11,6/10/2020,6,0
133410,2018-10-11,8/10/2020,1,0
133410,2018-10-11,9/10/2020,4,2
133410,2018-10-11,10/10/2020,5,0
133410,2018-10-11,12/10/2020,4,0
133410,2018-10-11,13/10/2020,1,0
133410,2018-10-11,14/10/2020,5,0
133410,2018-10-11,16/10/2020,4,1
133410,2018-10-11,17/10/2020,3,0
133410,2018-10-11,19/10/2020,4,1
133410,2018-10-11,20/10/2020,11,3
133410,2018-10-11,21/10/2020,7,1
133410,2018-10-11,22/10/2020,3,0
133410,2018-10-11,23/10/2020,7,1
133410,2018-10-11,24/10/2020,4,0
133410,2018-10-11,26/10/2020,11,0
133410,2018-10-11,27/10/2020,6,2
133410,2018-10-11,28/10/2020,2,0
133410,2018-10-11,29/10/2020,1,1
133410,2018-10-11,30/10/2020,6,1
133410,2018-10-11,31/10/2020,11,1
133410,2018-10-11,1/11/2020,3,1
133410,2018-10-11,2/11/2020,1,0
133410,2018-10-11,3/11/2020,5,0
133410,2018-10-11,4/11/2020,3,0
133410,2018-10-11,5/11/2020,11,0
133410,2018-10-11,6/11/2020,4,0
133410,2018-10-11,7/11/2020,4,0
133410,2018-10-11,9/11/2020,5,0
133410,2018-10-11,10/11/2020,6,0
133410,2018-10-11,11/11/2020,8,1
133410,2018-10-11,12/11/2020,4,0
133410,2018-10-11,13/11/2020,2,1
133410,2018-10-11,14/11/2020,5,0
133410,2018-10-11,15/11/2020,1,0
133410,2018-10-11,16/11/2020,4,1
133410,2018-10-11,17/11/2020,8,2
133410,2018-10-11,18/11/2020,3,0
133410,2018-10-11,19/11/2020,1,0
133410,2018-10-11,22/11/2020,2,0
133410,2018-10-11,23/11/2020,1,0
133410,2018-10-11,24/11/2020,3,0
133410,2018-10-11,25/11/2020,7,1
133410,2018-10-11,26/11/2020,13,4
133410,2018-10-11,27/11/2020,10,0
133410,2018-10-11,28/11/2020,2,0
133410,2018-10-11,29/11/2020,3,0
133410,2018-10-11,30/11/2020,9,2
21910,2016-06-14,4/6/2020,1,0
21910,2016-06-14,5/6/2020,1,1
21910,2016-06-14,10/6/2020,1,0
21910,2016-06-14,11/6/2020,2,0
21910,2016-06-14,12/6/2020,6,1
21910,2016-06-14,13/6/2020,3,0
21910,2016-06-14,16/6/2020,1,0
21910,2016-06-14,18/6/2020,4,0
21910,2016-06-14,19/6/2020,6,0
21910,2016-06-14,20/6/2020,5,0
21910,2016-06-14,22/6/2020,6,1
21910,2016-06-14,23/6/2020,3,0
21910,2016-06-14,25/6/2020,5,1
21910,2016-06-14,26/6/2020,2,0
21910,2016-06-14,29/6/2020,5,0
21910,2016-06-14,3/7/2020,0,0
21910,2016-06-14,6/7/2020,4,0
21910,2016-06-14,9/7/2020,1,0
21910,2016-06-14,10/7/2020,5,0
21910,2016-06-14,11/7/2020,6,1
21910,2016-06-14,15/7/2020,6,0
21910,2016-06-14,16/7/2020,5,0
21910,2016-06-14,17/7/2020,12,0
21910,2016-06-14,18/7/2020,9,0
21910,2016-06-14,20/7/2020,6,0
21910,2016-06-14,21/7/2020,8,0
21910,2016-06-14,22/7/2020,6,1
21910,2016-06-14,23/7/2020,8,0
21910,2016-06-14,25/7/2020,3,0
21910,2016-06-14,27/7/2020,10,0
21910,2016-06-14,28/7/2020,10,0
21910,2016-06-14,29/7/2020,9,1
21910,2016-06-14,30/7/2020,12,0
21910,2016-06-14,7/8/2020,3,0
21910,2016-06-14,8/8/2020,8,0
21910,2016-06-14,10/8/2020,10,0
21910,2016-06-14,11/8/2020,6,0
21910,2016-06-14,12/8/2020,16,0
21910,2016-06-14,13/8/2020,6,0
21910,2016-06-14,14/8/2020,14,1
21910,2016-06-14,15/8/2020,2,0
21910,2016-06-14,17/8/2020,1,0
21910,2016-06-14,18/8/2020,5,0
21910,2016-06-14,19/8/2020,3,0
21910,2016-06-14,20/8/2020,5,0
21910,2016-06-14,21/8/2020,14,2
21910,2016-06-14,22/8/2020,11,2
21910,2016-06-14,24/8/2020,7,0
21910,2016-06-14,25/8/2020,10,0
21910,2016-06-14,26/8/2020,14,1
21910,2016-06-14,27/8/2020,2,0
21910,2016-06-14,28/8/2020,16,2
21910,2016-06-14,29/8/2020,13,2
21910,2016-06-14,31/8/2020,5,0
21910,2016-06-14,1/9/2020,6,0
21910,2016-06-14,2/9/2020,5,0
21910,2016-06-14,3/9/2020,7,1
21910,2016-06-14,4/9/2020,11,0
21910,2016-06-14,5/9/2020,0,0
21910,2016-06-14,7/9/2020,6,0
21910,2016-06-14,8/9/2020,8,0
21910,2016-06-14,9/9/2020,15,0
21910,2016-06-14,10/9/2020,15,0
21910,2016-06-14,11/9/2020,20,3
21910,2016-06-14,12/9/2020,20,0
21910,2016-06-14,14/9/2020,8,1
21910,2016-06-14,18/9/2020,4,0
21910,2016-06-14,19/9/2020,10,0
21910,2016-06-14,21/9/2020,10,0
21910,2016-06-14,22/9/2020,15,0
21910,2016-06-14,23/9/2020,15,0
21910,2016-06-14,24/9/2020,4,1
21910,2016-06-14,25/9/2020,10,0
21910,2016-06-14,26/9/2020,2,0
21910,2016-06-14,28/9/2020,13,0
21910,2016-06-14,29/9/2020,7,0
21910,2016-06-14,30/9/2020,16,1
21910,2016-06-14,1/10/2020,8,0
21910,2016-06-14,2/10/2020,12,0
21910,2016-06-14,3/10/2020,10,2
21910,2016-06-14,5/10/2020,1,0
21910,2016-06-14,6/10/2020,11,0
21910,2016-06-14,7/10/2020,8,0
21910,2016-06-14,8/10/2020,7,0
21910,2016-06-14,9/10/2020,20,2
21910,2016-06-14,10/10/2020,20,0
21910,2016-06-14,12/10/2020,5,0
21910,2016-06-14,13/10/2020,10,0
21910,2016-06-14,14/10/2020,12,0
21910,2016-06-14,15/10/2020,17,1
21910,2016-06-14,16/10/2020,12,1
21910,2016-06-14,17/10/2020,19,1
21910,2016-06-14,19/10/2020,2,0
21910,2016-06-14,20/10/2020,17,0
21910,2016-06-14,21/10/2020,6,0
21910,2016-06-14,22/10/2020,14,0
21910,2016-06-14,23/10/2020,12,1
21910,2016-06-14,24/10/2020,8,0
21910,2016-06-14,26/10/2020,7,0
21910,2016-06-14,27/10/2020,6,0
21910,2016-06-14,28/10/2020,14,1
21910,2016-06-14,29/10/2020,14,0
21910,2016-06-14,30/10/2020,19,2
21910,2016-06-14,31/10/2020,20,1
21910,2016-06-14,2/11/2020,16,0
21910,2016-06-14,3/11/2020,13,0
21910,2016-06-14,4/11/2020,21,0
21910,2016-06-14,5/11/2020,12,0
21910,2016-06-14,6/11/2020,18,0
21910,2016-06-14,7/11/2020,19,0
21910,2016-06-14,9/11/2020,18,2
21910,2016-06-14,10/11/2020,22,1
21910,2016-06-14,11/11/2020,27,0
21910,2016-06-14,12/11/2020,22,1
21910,2016-06-14,13/11/2020,28,2
21910,2016-06-14,14/11/2020,13,0
21910,2016-06-14,16/11/2020,12,0
21910,2016-06-14,17/11/2020,15,1
21910,2016-06-14,18/11/2020,24,2
21910,2016-06-14,19/11/2020,19,1
21910,2016-06-14,20/11/2020,28,2
21910,2016-06-14,21/11/2020,15,0
21910,2016-06-14,23/11/2020,16,0
21910,2016-06-14,24/11/2020,11,0
21910,2016-06-14,25/11/2020,11,0
21910,2016-06-14,26/11/2020,6,1
21910,2016-06-14,27/11/2020,16,0
21910,2016-06-14,28/11/2020,1,0
21910,2016-06-14,30/11/2020,8,0
74210,2017-05-09,1/6/2020,3,2
74210,2017-05-09,2/6/2020,2,1
74210,2017-05-09,4/6/2020,0,0
74210,2017-05-09,5/6/2020,0,0
74210,2017-05-09,11/6/2020,0,0
74210,2017-05-09,26/6/2020,0,0
74210,2017-05-09,28/6/2020,3,1
74210,2017-05-09,29/6/2020,3,2
74210,2017-05-09,1/7/2020,6,3
74210,2017-05-09,2/7/2020,15,6
74210,2017-05-09,3/7/2020,4,1
74210,2017-05-09,6/7/2020,9,1
74210,2017-05-09,7/7/2020,14,4
74210,2017-05-09,8/7/2020,12,2
74210,2017-05-09,9/7/2020,12,2
74210,2017-05-09,10/7/2020,0,0
74210,2017-05-09,11/7/2020,11,3
74210,2017-05-09,13/7/2020,6,2
74210,2017-05-09,14/7/2020,7,2
74210,2017-05-09,15/7/2020,0,0
74210,2017-05-09,17/7/2020,0,0
74210,2017-05-09,18/7/2020,0,0
74210,2017-05-09,22/7/2020,0,0
74210,2017-05-09,24/7/2020,0,0
74210,2017-05-09,5/8/2020,0,0
74210,2017-05-09,7/8/2020,8,0
74210,2017-05-09,8/8/2020,9,4
74210,2017-05-09,11/8/2020,7,2
74210,2017-05-09,12/8/2020,7,3
74210,2017-05-09,13/8/2020,8,0
74210,2017-05-09,14/8/2020,11,2
74210,2017-05-09,15/8/2020,0,0
74210,2017-05-09,16/8/2020,3,0
74210,2017-05-09,17/8/2020,7,2
74210,2017-05-09,18/8/2020,0,0
74210,2017-05-09,19/8/2020,5,1
74210,2017-05-09,20/8/2020,12,5
74210,2017-05-09,21/8/2020,6,1
74210,2017-05-09,23/8/2020,2,0
74210,2017-05-09,24/8/2020,6,1
74210,2017-05-09,25/8/2020,0,0
74210,2017-05-09,26/8/2020,2,0
74210,2017-05-09,27/8/2020,4,0
74210,2017-05-09,28/8/2020,2,1
74210,2017-05-09,29/8/2020,12,4
74210,2017-05-09,30/8/2020,8,0
74210,2017-05-09,31/8/2020,3,1
74210,2017-05-09,2/9/2020,3,0
74210,2017-05-09,4/9/2020,0,0
74210,2017-05-09,9/9/2020,0,0
74210,2017-05-09,11/9/2020,0,0
74210,2017-05-09,13/9/2020,6,2
74210,2017-05-09,14/9/2020,10,1
74210,2017-05-09,15/9/2020,1,0
74210,2017-05-09,17/9/2020,3,0
74210,2017-05-09,18/9/2020,6,2
74210,2017-05-09,19/9/2020,9,1
74210,2017-05-09,22/9/2020,1,0
74210,2017-05-09,25/9/2020,5,2
74210,2017-05-09,26/9/2020,12,4
74210,2017-05-09,28/9/2020,11,2
74210,2017-05-09,29/9/2020,1,0
74210,2017-05-09,1/10/2020,5,3
74210,2017-05-09,2/10/2020,6,2
74210,2017-05-09,3/10/2020,9,4
74210,2017-05-09,4/10/2020,1,0
74210,2017-05-09,5/10/2020,2,0
74210,2017-05-09,6/10/2020,1,0
74210,2017-05-09,8/10/2020,3,0
74210,2017-05-09,9/10/2020,5,2
74210,2017-05-09,10/10/2020,1,1
74210,2017-05-09,13/10/2020,1,1
74210,2017-05-09,14/10/2020,0,0
74210,2017-05-09,15/10/2020,0,0
74210,2017-05-09,17/10/2020,0,0
74210,2017-05-09,22/10/2020,0,0
74210,2017-05-09,24/10/2020,1,1
74210,2017-05-09,25/10/2020,1,0
74210,2017-05-09,27/10/2020,2,1
74210,2017-05-09,28/10/2020,1,1
74210,2017-05-09,29/10/2020,10,3
74210,2017-05-09,30/10/2020,8,1
74210,2017-05-09,31/10/2020,2,0
74210,2017-05-09,1/11/2020,2,0
74210,2017-05-09,3/11/2020,1,0
74210,2017-05-09,4/11/2020,1,1
74210,2017-05-09,6/11/2020,5,0
74210,2017-05-09,7/11/2020,6,2
74210,2017-05-09,8/11/2020,5,3
74210,2017-05-09,9/11/2020,1,0
74210,2017-05-09,10/11/2020,6,1
74210,2017-05-09,11/11/2020,7,2
74210,2017-05-09,12/11/2020,6,0
74210,2017-05-09,13/11/2020,7,0
74210,2017-05-09,16/11/2020,2,1
74210,2017-05-09,17/11/2020,7,3
74210,2017-05-09,18/11/2020,11,4
74210,2017-05-09,19/11/2020,10,3
74210,2017-05-09,20/11/2020,5,2
74210,2017-05-09,21/11/2020,3,0
74210,2017-05-09,25/11/2020,6,5
74210,2017-05-09,26/11/2020,1,0
74210,2017-05-09,30/11/2020,3,0
213110,2020-07-13,15/7/2020,5,2
213110,2020-07-13,16/7/2020,3,1
213110,2020-07-13,17/7/2020,4,0
213110,2020-07-13,18/7/2020,6,4
213110,2020-07-13,19/7/2020,4,2
213110,2020-07-13,20/7/2020,5,4
213110,2020-07-13,21/7/2020,8,2
213110,2020-07-13,22/7/2020,5,4
213110,2020-07-13,23/7/2020,4,0
213110,2020-07-13,24/7/2020,4,1
213110,2020-07-13,25/7/2020,5,1
213110,2020-07-13,26/7/2020,6,0
213110,2020-07-13,27/7/2020,4,2
213110,2020-07-13,28/7/2020,3,0
213110,2020-07-13,29/7/2020,5,1
213110,2020-07-13,1/8/2020,4,1
213110,2020-07-13,4/8/2020,1,1
213110,2020-07-13,21/8/2020,1,1
213110,2020-07-13,22/8/2020,0,0
213110,2020-07-13,26/8/2020,1,0
213110,2020-07-13,27/8/2020,1,0
213110,2020-07-13,3/9/2020,2,2
213110,2020-07-13,4/9/2020,0,0
213110,2020-07-13,5/9/2020,1,1
213110,2020-07-13,11/9/2020,2,1
213110,2020-07-13,12/9/2020,2,0
213110,2020-07-13,14/9/2020,0,0
213110,2020-07-13,15/9/2020,1,0
213110,2020-07-13,18/9/2020,2,1
213110,2020-07-13,19/9/2020,1,1
213110,2020-07-13,21/9/2020,1,0
213110,2020-07-13,22/9/2020,2,2
213110,2020-07-13,24/9/2020,1,0
213110,2020-07-13,28/9/2020,1,0
213110,2020-07-13,29/9/2020,3,1
213110,2020-07-13,30/9/2020,1,0
213110,2020-07-13,1/10/2020,2,2
213110,2020-07-13,2/10/2020,3,2
213110,2020-07-13,3/10/2020,3,1
213110,2020-07-13,5/10/2020,3,2
213110,2020-07-13,6/10/2020,2,2
213110,2020-07-13,7/10/2020,4,2
213110,2020-07-13,8/10/2020,1,1
213110,2020-07-13,11/10/2020,2,1
213110,2020-07-13,21/10/2020,0,0
213110,2020-07-13,27/10/2020,0,0
213110,2020-07-13,29/10/2020,1,1
213110,2020-07-13,30/10/2020,1,0
213110,2020-07-13,2/11/2020,1,1
213110,2020-07-13,5/11/2020,1,1
213110,2020-07-13,9/11/2020,5,1
213110,2020-07-13,10/11/2020,4,3
213110,2020-07-13,11/11/2020,7,5
213110,2020-07-13,12/11/2020,2,1
213110,2020-07-13,13/11/2020,4,3
213110,2020-07-13,14/11/2020,4,3
213110,2020-07-13,15/11/2020,7,4
213110,2020-07-13,16/11/2020,5,3
213110,2020-07-13,17/11/2020,3,2
213110,2020-07-13,18/11/2020,7,5
213110,2020-07-13,19/11/2020,4,3
213110,2020-07-13,20/11/2020,1,1
213110,2020-07-13,21/11/2020,4,2
213110,2020-07-13,22/11/2020,8,5
213110,2020-07-13,23/11/2020,7,4
213110,2020-07-13,24/11/2020,1,1
213110,2020-07-13,25/11/2020,5,3
213110,2020-07-13,26/11/2020,4,1
213110,2020-07-13,27/11/2020,2,1
213110,2020-07-13,28/11/2020,3,2
213110,2020-07-13,29/11/2020,5,2
213110,2020-07-13,30/11/2020,4,1
47310,2016-11-15,24/6/2020,2,0
47310,2016-11-15,30/6/2020,1,0
47310,2016-11-15,12/8/2020,1,0
47310,2016-11-15,16/8/2020,1,0
47310,2016-11-15,19/8/2020,2,0
47310,2016-11-15,26/8/2020,2,1
47310,2016-11-15,27/8/2020,1,0
47310,2016-11-15,28/8/2020,1,0
47310,2016-11-15,31/8/2020,2,0
47310,2016-11-15,6/9/2020,4,2
47310,2016-11-15,8/9/2020,0,0
47310,2016-11-15,9/9/2020,1,0
47310,2016-11-15,10/9/2020,4,0
47310,2016-11-15,12/9/2020,1,0
47310,2016-11-15,14/9/2020,2,0
47310,2016-11-15,15/9/2020,5,0
47310,2016-11-15,16/9/2020,5,1
47310,2016-11-15,17/9/2020,5,0
47310,2016-11-15,18/9/2020,4,4
47310,2016-11-15,19/9/2020,9,0
47310,2016-11-15,20/9/2020,2,0
47310,2016-11-15,22/9/2020,2,1
47310,2016-11-15,23/9/2020,15,0
47310,2016-11-15,24/9/2020,3,2
47310,2016-11-15,25/9/2020,9,0
47310,2016-11-15,26/9/2020,7,0
47310,2016-11-15,28/9/2020,3,0
47310,2016-11-15,29/9/2020,5,1
47310,2016-11-15,30/9/2020,10,1
47310,2016-11-15,1/10/2020,8,1
47310,2016-11-15,2/10/2020,1,0
47310,2016-11-15,3/10/2020,8,0
47310,2016-11-15,5/10/2020,7,1
47310,2016-11-15,6/10/2020,2,0
47310,2016-11-15,7/10/2020,8,2
47310,2016-11-15,8/10/2020,4,1
47310,2016-11-15,9/10/2020,1,0
47310,2016-11-15,11/10/2020,4,0
47310,2016-11-15,12/10/2020,5,0
47310,2016-11-15,13/10/2020,3,2
47310,2016-11-15,14/10/2020,5,0
47310,2016-11-15,15/10/2020,7,0
47310,2016-11-15,16/10/2020,10,2
47310,2016-11-15,17/10/2020,13,4
47310,2016-11-15,18/10/2020,5,1
47310,2016-11-15,19/10/2020,1,1
47310,2016-11-15,20/10/2020,11,4
47310,2016-11-15,21/10/2020,7,1
47310,2016-11-15,22/10/2020,6,2
47310,2016-11-15,23/10/2020,10,1
47310,2016-11-15,25/10/2020,3,2
47310,2016-11-15,26/10/2020,2,0
47310,2016-11-15,27/10/2020,1,0
47310,2016-11-15,28/10/2020,4,0
47310,2016-11-15,29/10/2020,2,0
47310,2016-11-15,30/10/2020,4,1
47310,2016-11-15,31/10/2020,18,4
47310,2016-11-15,1/11/2020,6,2
47310,2016-11-15,2/11/2020,2,1
47310,2016-11-15,3/11/2020,10,2
47310,2016-11-15,4/11/2020,1,0
47310,2016-11-15,5/11/2020,11,3
47310,2016-11-15,6/11/2020,2,1
47310,2016-11-15,7/11/2020,2,0
47310,2016-11-15,8/11/2020,8,0
47310,2016-11-15,9/11/2020,8,1
47310,2016-11-15,10/11/2020,19,4
47310,2016-11-15,11/11/2020,4,0
47310,2016-11-15,12/11/2020,3,0
47310,2016-11-15,14/11/2020,2,1
47310,2016-11-15,15/11/2020,3,0
47310,2016-11-15,16/11/2020,1,1
47310,2016-11-15,17/11/2020,3,0
47310,2016-11-15,18/11/2020,6,0
47310,2016-11-15,19/11/2020,10,5
47310,2016-11-15,20/11/2020,6,1
47310,2016-11-15,21/11/2020,6,1
47310,2016-11-15,22/11/2020,5,0
47310,2016-11-15,23/11/2020,3,2
47310,2016-11-15,24/11/2020,0,0
47310,2016-11-15,25/11/2020,7,2
47310,2016-11-15,26/11/2020,3,1
47310,2016-11-15,27/11/2020,2,0
47310,2016-11-15,28/11/2020,9,3
47310,2016-11-15,29/11/2020,1,0
47310,2016-11-15,30/11/2020,5,1
217510,2020-07-30,1/8/2020,9,1
217510,2020-07-30,2/8/2020,3,0
217510,2020-07-30,3/8/2020,5,3
217510,2020-07-30,4/8/2020,2,0
217510,2020-07-30,6/8/2020,5,1
217510,2020-07-30,7/8/2020,6,0
217510,2020-07-30,8/8/2020,4,1
217510,2020-07-30,10/8/2020,4,0
217510,2020-07-30,11/8/2020,6,0
217510,2020-07-30,12/8/2020,2,0
217510,2020-07-30,13/8/2020,5,0
217510,2020-07-30,14/8/2020,9,2
217510,2020-07-30,15/8/2020,4,2
217510,2020-07-30,16/8/2020,5,1
217510,2020-07-30,17/8/2020,7,2
217510,2020-07-30,18/8/2020,8,0
217510,2020-07-30,19/8/2020,13,3
217510,2020-07-30,20/8/2020,15,5
217510,2020-07-30,21/8/2020,9,0
217510,2020-07-30,22/8/2020,5,1
217510,2020-07-30,23/8/2020,3,1
217510,2020-07-30,24/8/2020,12,2
217510,2020-07-30,25/8/2020,9,3
217510,2020-07-30,26/8/2020,5,0
217510,2020-07-30,27/8/2020,7,0
217510,2020-07-30,28/8/2020,11,4
217510,2020-07-30,29/8/2020,7,2
217510,2020-07-30,30/8/2020,3,1
217510,2020-07-30,31/8/2020,11,2
217510,2020-07-30,1/9/2020,3,1
217510,2020-07-30,2/9/2020,7,3
217510,2020-07-30,3/9/2020,3,2
217510,2020-07-30,4/9/2020,10,3
217510,2020-07-30,5/9/2020,3,1
217510,2020-07-30,6/9/2020,4,1
217510,2020-07-30,7/9/2020,2,1
217510,2020-07-30,8/9/2020,4,1
217510,2020-07-30,9/9/2020,1,0
217510,2020-07-30,10/9/2020,7,3
217510,2020-07-30,11/9/2020,7,1
217510,2020-07-30,12/9/2020,7,1
217510,2020-07-30,13/9/2020,7,0
217510,2020-07-30,14/9/2020,16,1
217510,2020-07-30,15/9/2020,4,0
217510,2020-07-30,16/9/2020,3,1
217510,2020-07-30,17/9/2020,7,1
217510,2020-07-30,18/9/2020,10,2
217510,2020-07-30,19/9/2020,3,1
217510,2020-07-30,20/9/2020,17,1
217510,2020-07-30,21/9/2020,23,4
217510,2020-07-30,22/9/2020,14,2
217510,2020-07-30,23/9/2020,10,3
217510,2020-07-30,24/9/2020,14,5
217510,2020-07-30,25/9/2020,24,2
217510,2020-07-30,26/9/2020,13,1
217510,2020-07-30,27/9/2020,21,3
217510,2020-07-30,28/9/2020,13,4
217510,2020-07-30,29/9/2020,11,1
217510,2020-07-30,30/9/2020,9,1
217510,2020-07-30,1/10/2020,8,2
217510,2020-07-30,2/10/2020,14,1
217510,2020-07-30,3/10/2020,4,3
217510,2020-07-30,4/10/2020,7,1
217510,2020-07-30,5/10/2020,4,0
217510,2020-07-30,6/10/2020,5,1
217510,2020-07-30,7/10/2020,3,0
217510,2020-07-30,8/10/2020,6,1
217510,2020-07-30,9/10/2020,7,1
217510,2020-07-30,10/10/2020,5,0
217510,2020-07-30,11/10/2020,5,2
217510,2020-07-30,12/10/2020,4,0
217510,2020-07-30,13/10/2020,2,1
217510,2020-07-30,14/10/2020,3,1
217510,2020-07-30,15/10/2020,8,1
217510,2020-07-30,16/10/2020,10,1
217510,2020-07-30,17/10/2020,7,2
217510,2020-07-30,18/10/2020,11,2
217510,2020-07-30,19/10/2020,4,2
217510,2020-07-30,20/10/2020,9,2
217510,2020-07-30,21/10/2020,10,1
217510,2020-07-30,22/10/2020,8,1
217510,2020-07-30,23/10/2020,4,1
217510,2020-07-30,24/10/2020,14,4
217510,2020-07-30,25/10/2020,4,1
217510,2020-07-30,26/10/2020,10,1
217510,2020-07-30,27/10/2020,9,2
217510,2020-07-30,28/10/2020,10,1
217510,2020-07-30,29/10/2020,12,2
217510,2020-07-30,30/10/2020,6,4
217510,2020-07-30,31/10/2020,19,6
217510,2020-07-30,1/11/2020,4,0
217510,2020-07-30,2/11/2020,8,1
217510,2020-07-30,3/11/2020,13,2
217510,2020-07-30,4/11/2020,9,0
217510,2020-07-30,5/11/2020,14,3
217510,2020-07-30,6/11/2020,3,0
217510,2020-07-30,7/11/2020,11,1
217510,2020-07-30,8/11/2020,9,2
217510,2020-07-30,9/11/2020,7,3
217510,2020-07-30,10/11/2020,9,1
217510,2020-07-30,11/11/2020,11,3
217510,2020-07-30,12/11/2020,13,2
217510,2020-07-30,13/11/2020,14,4
217510,2020-07-30,14/11/2020,5,3
217510,2020-07-30,15/11/2020,8,3
217510,2020-07-30,16/11/2020,7,0
217510,2020-07-30,17/11/2020,11,1
217510,2020-07-30,18/11/2020,9,2
217510,2020-07-30,19/11/2020,9,4
217510,2020-07-30,20/11/2020,6,2
217510,2020-07-30,21/11/2020,8,3
217510,2020-07-30,22/11/2020,8,5
217510,2020-07-30,23/11/2020,9,3
217510,2020-07-30,24/11/2020,8,5
217510,2020-07-30,25/11/2020,5,4
217510,2020-07-30,26/11/2020,5,2
217510,2020-07-30,27/11/2020,3,0
217510,2020-07-30,28/11/2020,7,2
217510,2020-07-30,29/11/2020,9,5
217510,2020-07-30,30/11/2020,16,6
218210,2020-08-10,10/8/2020,8,1
218210,2020-08-10,11/8/2020,6,2
218210,2020-08-10,12/8/2020,8,0
218210,2020-08-10,13/8/2020,12,0
218210,2020-08-10,14/8/2020,3,1
218210,2020-08-10,17/8/2020,1,0
218210,2020-08-10,18/8/2020,3,0
218210,2020-08-10,19/8/2020,6,0
218210,2020-08-10,20/8/2020,6,0
218210,2020-08-10,21/8/2020,3,0
218210,2020-08-10,22/8/2020,0,0
218210,2020-08-10,23/8/2020,2,0
218210,2020-08-10,24/8/2020,8,0
218210,2020-08-10,25/8/2020,6,2
218210,2020-08-10,26/8/2020,8,0
218210,2020-08-10,27/8/2020,5,0
218210,2020-08-10,28/8/2020,4,1
218210,2020-08-10,29/8/2020,4,0
218210,2020-08-10,2/9/2020,3,0
218210,2020-08-10,3/9/2020,2,0
218210,2020-08-10,4/9/2020,1,0
218210,2020-08-10,7/9/2020,1,0
